timeseriestimestamp,Day,15 Min Interval,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption
7/31/2017 14:00,7/31/2017,2:00 PM,3527.6667,0,3519.6667,0,3519.6667
7/31/2017 14:15,7/31/2017,2:15 PM,3461,0,3451.6667,0,3451.6667
7/31/2017 14:30,7/31/2017,2:30 PM,3427,0,3421,0,3421
7/31/2017 14:45,7/31/2017,2:45 PM,3361,0,3360.3333,0,3360.3333
7/31/2017 15:00,7/31/2017,3:00 PM,3267.3333,0,3263,0,3263
7/31/2017 15:15,7/31/2017,3:15 PM,3179.3333,0,3176.3333,0,3176.3333
7/31/2017 15:30,7/31/2017,3:30 PM,3088.6667,0,3079.3333,0,3079.3333
7/31/2017 15:45,7/31/2017,3:45 PM,2970.6667,0,2961,0,2961
7/31/2017 16:00,7/31/2017,4:00 PM,7602,0,7630.6665,0,7602
7/31/2017 16:15,7/31/2017,4:15 PM,7463,0,7476.3335,0,7463
7/31/2017 16:30,7/31/2017,4:30 PM,7352,0,7356.6665,0,7352
7/31/2017 16:45,7/31/2017,4:45 PM,7194.3335,0,7236,0,7194.3335
7/31/2017 17:00,7/31/2017,5:00 PM,6677,0,6691,0,6677
7/31/2017 17:15,7/31/2017,5:15 PM,3461.6667,0,3444.3333,0,3444.3333
7/31/2017 17:30,7/31/2017,5:30 PM,1959,0,1946.3334,0,1946.3334
7/31/2017 17:45,7/31/2017,5:45 PM,1772.6666,0,1772,0,1772
7/31/2017 18:00,7/31/2017,6:00 PM,1586.3334,0,1584.6666,0,1584.6666
7/31/2017 18:15,7/31/2017,6:15 PM,1382.6666,0,1392.6666,0,1382.6666
7/31/2017 18:30,7/31/2017,6:30 PM,1191.6666,0,1186.6666,0,1186.6666
7/31/2017 18:45,7/31/2017,6:45 PM,695.6667,0,691.3333,0,691.3333
7/31/2017 19:00,7/31/2017,7:00 PM,769.3333,0,770.6667,0,769.3333
7/31/2017 19:15,7/31/2017,7:15 PM,575.3333,0,567.3333,0,567.3333
7/31/2017 19:30,7/31/2017,7:30 PM,360.33334,0,351,0,351
7/31/2017 19:45,7/31/2017,7:45 PM,154.33333,0,162,0,154.33333
7/31/2017 20:00,7/31/2017,8:00 PM,25.333334,0,13,0,13
7/31/2017 20:15,7/31/2017,8:15 PM,20,0,0,0,0
7/31/2017 20:30,7/31/2017,8:30 PM,23.333334,0,5.666667,0,5.666667
7/31/2017 20:45,7/31/2017,8:45 PM,13.666667,0,21.666666,0,13.666667
7/31/2017 21:00,7/31/2017,9:00 PM,13.333333,0,5.666667,0,5.666667
7/31/2017 21:15,7/31/2017,9:15 PM,0,0,6.333333,0,0
7/31/2017 21:30,7/31/2017,9:30 PM,24.666666,0,7.333333,0,7.333333
7/31/2017 21:45,7/31/2017,9:45 PM,0,0,18,0,0
7/31/2017 22:00,7/31/2017,10:00 PM,21,0,19,0,19
7/31/2017 22:15,7/31/2017,10:15 PM,16.75,0,11.25,0,11.25
7/31/2017 22:30,7/31/2017,10:30 PM,10.666667,0,0,0,0
7/31/2017 22:45,7/31/2017,10:45 PM,10,0,6.333333,0,6.333333
7/31/2017 23:00,7/31/2017,11:00 PM,20.666666,0,0,0,0
7/31/2017 23:15,7/31/2017,11:15 PM,20.666666,0,15.333334,0,15.333334
7/31/2017 23:30,7/31/2017,11:30 PM,23.333334,0,0,0,0
7/31/2017 23:45,7/31/2017,11:45 PM,11,0,0,0,0
